Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Nevada,US,5/18/2020 2:32:26 AM,38.3135,-117.0554,6949,350,272,6327,32,225.6054563,80637,null,5.036695927,84000032,USA,2617.951818,null
New Hampshire,US,5/18/2020 2:32:26 AM,43.4525,-71.5639,3596,172,1258,2166,33,264.4679641,44752,347,4.783092325,84000033,USA,3291.287634,9.649610679
New Jersey,US,5/18/2020 2:32:26 AM,40.2989,-74.521,146504,10363,23299,112842,34,1649.413039,487565,null,7.073527003,84000034,USA,5489.243081,null
New Mexico,US,5/18/2020 2:32:26 AM,34.8405,-106.2485,5938,265,1739,3934,35,283.1895209,128584,886,4.462782082,84000035,USA,6132.307403,14.92084877
New York,US,5/18/2020 2:32:26 AM,42.1657,-74.9481,350121,28232,61381,260508,36,1799.778457,1413396,75525,8.063498048,84000036,USA,7265.48728,21.57111399
North Carolina,US,5/18/2020 2:32:26 AM,35.6301,-79.8064,18673,686,9115,8872,37,178.0401454,248944,null,3.673753548,84000037,USA,2373.588922,null
North Dakota,US,5/18/2020 2:32:26 AM,47.5289,-99.784,1900,43,1178,679,38,249.3235459,55221,130,2.263157895,84000038,USA,7246.260803,6.842105263
Northern Mariana Islands,US,5/18/2020 2:32:26 AM,15.0979,145.6739,21,2,12,7,69,38.08211229,3339,null,9.523809524,580,MNP,6055.055854,null
Ohio,US,5/18/2020 2:32:26 AM,40.3888,-82.7649,27923,1625,null,26298,39,238.8806666,264462,4921,5.819575261,84000039,USA,2262.466743,17.62346453
Oklahoma,US,5/18/2020 2:32:26 AM,35.5653,-96.9289,5310,288,3983,1039,40,134.1935536,123472,880,5.423728814,84000040,USA,3120.366563,16.57250471
Oregon,US,5/18/2020 2:32:26 AM,44.572,-122.0709,3623,137,1406,2080,41,85.89914449,94356,703,3.781396633,84000041,USA,2237.123842,19.403809
Pennsylvania,US,5/18/2020 2:32:26 AM,40.5908,-77.2098,65700,4495,null,61205,42,513.2015033,332904,null,6.841704718,84000042,USA,2600.408421,null
Puerto Rico,US,5/18/2020 2:32:26 AM,18.2208,-66.5901,2646,123,null,2523,72,90.2022494,2646,null,4.648526077,630,PRI,90.2022494,null
Rhode Island,US,5/18/2020 2:32:26 AM,41.6809,-71.5118,12674,499,972,11203,44,1196.381592,112550,1418,3.937194256,84000044,USA,10624.32919,11.18825943
South Carolina,US,5/18/2020 2:32:26 AM,33.8569,-80.945,8816,385,5076,3355,45,171.227223,120331,1421,4.367059891,84000045,USA,2337.107868,16.11842105
South Dakota,US,5/18/2020 2:32:26 AM,44.2998,-99.4388,3987,44,2724,1219,46,450.6821272,28559,312,1.103586657,84000046,USA,3228.249529,7.825432656
Tennessee,US,5/18/2020 2:32:26 AM,35.7478,-86.6923,17359,298,9652,7409,47,254.1888668,325280,1482,1.716688749,84000047,USA,4763.094336,8.537358143
Texas,US,5/18/2020 2:32:26 AM,31.0545,-97.5635,48396,1343,27570,19483,48,166.9064651,693276,null,2.775022729,84000048,USA,2390.946493,null
Utah,US,5/18/2020 2:32:26 AM,40.15,-111.8624,7238,80,4075,3083,49,225.7671498,170752,586,1.105277701,84000049,USA,5326.083498,8.09615916
Vermont,US,5/18/2020 2:32:26 AM,44.0459,-72.7107,940,54,810,76,50,150.6436812,22282,null,5.744680851,84000050,USA,3570.896282,null
Virgin Islands,US,5/18/2020 2:32:26 AM,18.3358,-64.8963,69,6,61,2,78,64.32486855,1347,null,8.695652174,850,VIR,1255.733304,null
Virginia,US,5/18/2020 2:32:26 AM,37.7693,-78.17,30388,1010,3993,25385,51,356.0181871,190361,5517,3.3236804,84000051,USA,2230.221736,18.15519284
Washington,US,5/18/2020 2:32:26 AM,47.4009,-121.4905,18433,1001,null,17432,53,242.0651216,280993,null,5.430477947,84000053,USA,3690.045284,null
West Virginia,US,5/18/2020 2:32:26 AM,38.4912,-80.9545,1492,67,919,506,54,83.2520993,75490,null,4.490616622,84000054,USA,4212.26607,null
Wisconsin,US,5/18/2020 2:32:26 AM,44.2685,-89.6165,12543,453,6542,5548,55,215.4253702,152217,2038,3.611576178,84000055,USA,2614.319029,16.24810651
Wyoming,US,5/18/2020 2:32:26 AM,42.756,-107.3025,754,8,498,248,56,130.2787516,17085,70,1.061007958,84000056,USA,2952.00593,9.283819629
