Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
New Jersey,US,5/2/2020 2:32:31 AM,40.2989,-74.521,121190,7538,15642,98010,34,1364.415758,256545,null,6.219985147,84000034,USA,2888.307951,null
New Mexico,US,5/2/2020 2:32:31 AM,34.8405,-106.2485,3513,131,760,2622,35,210.6704935,67869,536,3.729006547,84000035,USA,4070.024401,15.25761457
New York,US,5/2/2020 2:32:31 AM,42.1657,-74.9481,308314,24039,56187,228088,36,1828.560245,927438,67180,7.79692132,84000036,USA,5500.484105,21.78947437
North Carolina,US,5/2/2020 2:32:31 AM,35.6301,-79.8064,11070,419,0,10651,37,111.6166518,133832,null,3.785004517,84000037,USA,1349.401964,null
North Dakota,US,5/2/2020 2:32:31 AM,47.5289,-99.784,1107,23,482,602,38,182.5473518,29525,86,2.077687444,84000038,USA,4868.753896,7.768744354
Northern Mariana Islands,US,5/2/2020 2:32:31 AM,15.0979,145.6739,14,2,12,0,69,25.38807486,763,null,14.28571429,580,MNP,1383.65008,null
Ohio,US,5/2/2020 2:32:31 AM,40.3888,-82.7649,18743,1003,0,17740,39,167.7397068,140506,3634,5.351331164,84000039,USA,1257.452662,19.38857173
Oklahoma,US,5/2/2020 2:32:31 AM,35.5653,-96.9289,3748,230,2467,1051,40,102.4706135,63552,715,6.13660619,84000040,USA,1737.516657,19.07684098
Oregon,US,5/2/2020 2:32:31 AM,44.572,-122.0709,2579,104,0,2475,41,64.36117726,58176,591,4.032570764,84000041,USA,1451.832434,22.91585886
Pennsylvania,US,5/2/2020 2:32:31 AM,40.5908,-77.2098,49579,2635,0,46944,42,393.8749697,227448,null,5.314750197,84000042,USA,1806.935882,null
Puerto Rico,US,5/2/2020 2:32:31 AM,18.2208,-66.5901,1575,94,0,1481,72,53.69181512,10888,null,5.968253968,630,PRI,371.1723702,null
Rhode Island,US,5/2/2020 2:32:31 AM,41.6809,-71.5118,8962,279,485,8198,44,845.9816814,66648,937,3.113144387,84000044,USA,6291.339779,10.45525552
South Carolina,US,5/2/2020 2:32:31 AM,33.8569,-80.945,6258,256,3622,2380,45,124.1672826,59379,1110,4.090763822,84000045,USA,1178.160606,17.73729626
South Dakota,US,5/2/2020 2:32:31 AM,44.2998,-99.4388,2525,21,1686,818,46,343.1210015,17363,179,0.831683168,84000046,USA,2359.449484,7.089108911
Tennessee,US,5/2/2020 2:32:31 AM,35.7478,-86.6923,11891,204,5546,6141,47,181.1291485,186132,1113,1.715583214,84000047,USA,2835.247723,9.360020183
Texas,US,5/2/2020 2:32:31 AM,31.0545,-97.5635,29692,840,14122,14730,48,129.1823672,351775,null,2.829044861,84000048,USA,1530.483876,null
Utah,US,5/2/2020 2:32:31 AM,40.15,-111.8624,4828,46,2062,2720,49,168.464717,112558,403,0.952775476,84000049,USA,3927.516904,8.347141674
Vermont,US,5/2/2020 2:32:31 AM,44.0459,-72.7107,879,50,0,829,50,143.9588857,16233,null,5.688282139,84000050,USA,2658.571777,null
Virgin Islands,US,5/2/2020 2:32:31 AM,18.3358,-64.8963,66,4,51,11,78,61.52813514,877,null,6.060606061,850,VIR,817.5784018,null
Virginia,US,5/2/2020 2:32:31 AM,37.7693,-78.17,16902,581,2196,14125,51,213.7537418,105648,3654,3.437463022,84000051,USA,1336.093676,21.61874334
Washington,US,5/2/2020 2:32:31 AM,47.4009,-121.4905,14637,824,0,13813,53,193.8828805,193981,null,5.629568901,84000053,USA,2569.487945,null
West Virginia,US,5/2/2020 2:32:31 AM,38.4912,-80.9545,1152,46,555,551,54,87.07496156,46844,null,3.993055556,84000054,USA,3540.746093,null
Wisconsin,US,5/2/2020 2:32:31 AM,44.2685,-89.6165,7314,327,3352,3635,55,141.3450506,79880,1544,4.470877769,84000055,USA,1543.70285,21.11019962
Wyoming,US,5/2/2020 2:32:31 AM,42.756,-107.3025,566,7,373,186,56,113.8283324,9695,56,1.236749117,84000056,USA,1949.76269,9.893992933
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
