Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Montana,US,5/9/2020 2:32:39 AM,46.9219,-110.4544,458,16,420,22,30,52.88762995,20945,62,3.493449782,84000030,USA,2418.627531,13.5371179
Nebraska,US,5/9/2020 2:32:39 AM,41.1254,-98.2681,7818,90,null,7728,31,512.5643164,40412,null,1.151189563,84000031,USA,2649.494648,null
Nevada,US,5/9/2020 2:32:39 AM,38.3135,-117.0554,5920,294,205,5421,32,196.2411207,53344,null,4.966216216,84000032,USA,1768.291612,null
New Hampshire,US,5/9/2020 2:32:39 AM,43.4525,-71.5639,2947,121,1165,1661,33,221.8879221,30672,308,4.105870377,84000033,USA,2309.381183,10.45130641
New Jersey,US,5/9/2020 2:32:39 AM,40.2989,-74.521,135840,8960,15642,111238,34,1529.352558,298759,null,6.595995289,84000034,USA,3363.573623,null
New Mexico,US,5/9/2020 2:32:39 AM,34.8405,-106.2485,4673,181,1125,3367,35,280.2343342,89032,760,3.873314787,84000035,USA,5339.144713,16.2636422
New York,US,5/9/2020 2:32:39 AM,42.1657,-74.9481,330407,26243,56378,247786,36,1959.590238,1121543,71679,7.942628334,84000036,USA,6651.689325,21.69415297
North Carolina,US,5/9/2020 2:32:39 AM,35.6301,-79.8064,14006,530,null,13476,37,141.2197673,178613,null,3.784092532,84000037,USA,1800.920056,null
North Dakota,US,5/9/2020 2:32:39 AM,47.5289,-99.784,1425,33,714,678,38,234.9864285,42501,104,2.315789474,84000038,USA,7008.532069,7.298245614
Northern Mariana Islands,US,5/9/2020 2:32:39 AM,15.0979,145.6739,15,2,12,1,69,27.20150878,2336,null,13.33333333,580,MNP,4236.181634,null
Ohio,US,5/9/2020 2:32:39 AM,40.3888,-82.7649,23016,1306,null,21710,39,205.9807443,184316,4218,5.674313521,84000039,USA,1649.528453,18.32638165
Oklahoma,US,5/9/2020 2:32:39 AM,35.5653,-96.9289,4424,266,3064,1094,40,120.9525065,89857,805,6.012658228,84000040,USA,2456.697417,18.19620253
Oregon,US,5/9/2020 2:32:39 AM,44.572,-122.0709,3068,124,1125,1819,41,76.56459551,72693,659,4.041720991,84000041,USA,1814.116735,21.4797914
Pennsylvania,US,5/9/2020 2:32:39 AM,40.5908,-77.2098,57371,3715,null,53656,42,455.7776657,270559,null,6.475396978,84000042,USA,2149.42653,null
Puerto Rico,US,5/9/2020 2:32:39 AM,18.2208,-66.5901,2156,107,null,2049,72,73.49812914,2156,null,4.962894249,630,PRI,73.49812914,null
Rhode Island,US,5/9/2020 2:32:39 AM,41.6809,-71.5118,10779,399,730,9650,44,1017.500172,85266,1187,3.701642082,84000044,USA,8048.814332,11.01215326
South Carolina,US,5/9/2020 2:32:39 AM,33.8569,-80.945,7367,320,3816,3231,45,146.17136,73442,1152,4.343694855,84000045,USA,1457.189768,15.63730148
South Dakota,US,5/9/2020 2:32:39 AM,44.2998,-99.4388,3145,31,2069,1045,46,427.3724949,21293,247,0.985691574,84000046,USA,2893.495241,7.853736089
Tennessee,US,5/9/2020 2:32:39 AM,35.7478,-86.6923,14441,242,7011,7188,47,219.9719144,243578,1299,1.675784225,84000047,USA,3710.291459,8.995221938
Texas,US,5/9/2020 2:32:39 AM,31.0545,-97.5635,37246,1025,19197,17024,48,162.0479069,477118,null,2.751973366,84000048,USA,2075.819503,null
Utah,US,5/9/2020 2:32:39 AM,40.15,-111.8624,5919,61,2769,3089,49,206.5332767,138688,488,1.03057949,84000049,USA,4839.2781,8.244635918
Vermont,US,5/9/2020 2:32:39 AM,44.0459,-72.7107,919,53,737,129,50,150.5099158,19008,null,5.767138194,84000050,USA,3113.049488,null
Virgin Islands,US,5/9/2020 2:32:39 AM,18.3358,-64.8963,68,4,57,7,78,63.39262408,1092,null,5.882352941,850,VIR,1018.010963,null
Virginia,US,5/9/2020 2:32:39 AM,37.7693,-78.17,22342,812,2997,18533,51,282.5515383,129945,4622,3.634410527,84000051,USA,1643.369423,20.68749441
Washington,US,5/9/2020 2:32:39 AM,47.4009,-121.4905,16388,905,null,15483,53,217.0767675,230680,null,5.522333415,84000053,USA,3055.605854,null
West Virginia,US,5/9/2020 2:32:39 AM,38.4912,-80.9545,1323,52,761,510,54,100.0001512,59436,null,3.930461073,84000054,USA,4492.523798,null
Wisconsin,US,5/9/2020 2:32:39 AM,44.2685,-89.6165,9590,384,4694,4512,55,185.3293732,106855,1767,4.004171011,84000055,USA,2065.002104,18.42544317
Wyoming,US,5/9/2020 2:32:39 AM,42.756,-107.3025,644,7,428,209,56,129.5149224,12038,60,1.086956522,84000056,USA,2420.96372,9.316770186
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
